,Unnamed: 0,operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
2259,2260,sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6349102655,-58.4732609116",137000.0,USD,2077248.8,137000.0,0.0,74.0,,1851.351351,,3.0,1450.0,http://flores.properati.com.ar/vbqo_venta_departamentos_flores
2266,2267,sell,apartment,|Argentina|Capital Federal|Nu�ez|,"-34.552745,-58.462983",107500.0,USD,1629958.0,107500.0,40.0,37.0,2687.5,2905.405405,,1.0,,http://nunez.properati.com.ar/spt3_venta_departamentos_nunez
2277,2278,sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.621433,-58.390041",143000.0,USD,2168223.2,143000.0,,90.0,,1588.888889,3.0,4.0,,http://monserrat.properati.com.ar/zrgs_venta_departamentos_constitucion_balcon_lavadero_toilette_luminoso_dependencias_re-max-express
2279,2280,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6087862,-58.4304906",118000.0,USD,1789163.2,118000.0,57.0,40.0,2070.175439,2950.0,,,,http://caballito.properati.com.ar/11u0x_venta_departamentos_caballito_balcon_suite_lavadero_terraza_toilette_luminoso_lujoso_garage_aire-acondicionado_torres-propiedades
2283,2284,sell,apartment,|Argentina|Capital Federal|Saavedra|,"-34.557199,-58.480847",176000.0,USD,2668582.4,176000.0,70.0,61.0,2514.285714,2885.245902,,2.0,1500.0,http://saavedra.properati.com.ar/12iuf_venta_departamentos_saavedra_balcon_gimnasio_lavadero_parrilla_piscina_terraza_luminoso_garage_le-bleu
2285,2286,sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6222103,-58.4043385",1192000.0,ARS,1188691.52,78397.32,36.0,32.0,2177.703333,37250.0,,1.0,,http://san-cristobal.properati.com.ar/zsld_venta_departamentos_san-cristobal_balcon_hidromasaje_lavadero_sum_sauna_lujoso_garage_amenities_nucifora-propiedades_crr
2286,2287,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.613041,-58.43307",230500.0,USD,3494933.2,230500.0,,66.0,,3492.424242,,3.0,,http://caballito.properati.com.ar/wcsl_venta_departamentos_caballito
2287,2288,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.558046,-58.460923",158000.0,USD,2395659.2,158000.0,,63.0,,2507.936508,,3.0,,http://belgrano.properati.com.ar/y7as_venta_departamentos_belgrano_balcon_baulera_lavadero_toilette_luminoso_garage_impecable_losa-radiante_re-max-puerto
2294,2295,sell,apartment,|Argentina|Capital Federal|Villa del Parque|,"-34.6004038,-58.4954328",165000.0,USD,2501796.0,165000.0,102.0,85.0,1617.647059,1941.176471,,,,http://villa-del-parque.properati.com.ar/uxlu_venta_departamentos_villa-del-parque
2297,2298,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.6037137392,-58.3815808896",138000.0,USD,2092411.2,138000.0,81.0,58.0,1703.703704,2379.310345,,1.0,1.0,http://belgrano.properati.com.ar/ulfv_venta_departamentos_belgrano
2300,2301,sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.613702,-58.414297",152000.0,USD,2304684.8,152000.0,120.0,60.0,1266.666667,2533.333333,,3.0,1800.0,http://balvanera.properati.com.ar/uuvq_venta_departamentos_balvanera
2303,2304,sell,apartment,|Argentina|Capital Federal|Villa Pueyrred�n|,"-34.5766379926,-58.5080122948",165000.0,USD,2501796.0,165000.0,160.0,100.0,1031.25,1650.0,,,,http://villa-pueyrredon.properati.com.ar/ei7x_venta_departamento_villa-pueyrredon
2306,2307,sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.6156378,-58.3904158",78000.0,USD,1182667.2,78000.0,42.0,42.0,1857.142857,1857.142857,,,,http://monserrat.properati.com.ar/12ugk_venta_departamentos_monserrat_lavadero_subte-linea-a_subte-linea-e_luye-propiedades
2308,2309,sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.6143545,-58.3789342",153000.0,USD,2319847.2,153000.0,49.0,45.0,3122.44898,3400.0,,2.0,,http://monserrat.properati.com.ar/11owa_venta_departamentos_monserrat_meet-invest-re
2314,2315,sell,apartment,|Argentina|Capital Federal|Flores|,"-34.622264,-58.462749",105000.0,USD,1592052.0,105000.0,43.0,40.0,2441.860465,2625.0,,2.0,,http://flores.properati.com.ar/12sar_venta_departamentos_flores_lavadero_sum_aire-acondicionado_estrenar_subte-linea-a_center-propiedades
2316,2317,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5975105,-58.424968",170000.0,USD,2577608.0,170000.0,81.0,75.0,2098.765432,2266.666667,,3.0,,http://palermo.properati.com.ar/10p1q_venta_departamentos_palermo_migliorisi-propiedades_cy3
2336,2337,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5782727,-58.4305343",140000.0,USD,2122736.0,140000.0,52.0,48.0,2692.307692,2916.666667,,2.0,,http://palermo.properati.com.ar/12tfi_venta_departamentos_palermo_balcon_suite_lavadero_parrilla_piscina_sum_toilette_vestidor_estrenar_subte-linea-d_interwin-marketing-inmobiliario_9ic
2337,2338,sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.63099,-58.4201892",69458.0,USD,1053149.97,69458.0,36.0,34.0,1929.388889,2042.882353,,,,http://boedo.properati.com.ar/12m01_venta_departamentos_boedo_garage_aire-acondicionado_subte-linea-e_inmobiliaria-calot
2345,2346,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5742806,-58.4346696",110000.0,USD,1667864.0,110000.0,44.0,40.0,2500.0,2750.0,,2.0,2100.0,http://palermo.properati.com.ar/11jq2_venta_departamentos_palermo_balcon_luminoso_placard_cabildo-500
2352,2353,sell,apartment,|Argentina|Capital Federal|Paternal|,"-34.604941,-58.468401",84000.0,USD,1273641.6,84000.0,37.0,32.0,2270.27027,2625.0,,1.0,,http://paternal.properati.com.ar/u9vs_venta_departamentos_paternal
2354,2355,sell,apartment,|Argentina|Capital Federal|Villa Pueyrred�n|,"-34.58625,-58.504783",105100.0,USD,1593568.24,105100.0,,73.0,,1439.726027,3.0,2.0,,http://villa-pueyrredon.properati.com.ar/100jx_venta_departamentos_villa-santa-rita_balcon_parrilla_quincho_terraza_luminoso_estrenar_re-max-city
2361,2362,sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.6204532,-58.4029587",1581000.0,ARS,1576611.82,103981.68,43.0,39.0,2418.178605,40538.46154,2.0,,,http://congreso.properati.com.ar/w1m6_venta_departamentos_congreso
2364,2365,sell,apartment,|Argentina|Capital Federal|Retiro|,"-34.6000429,-58.3782438",160000.0,USD,2425984.0,160000.0,55.0,48.0,2909.090909,3333.333333,,2.0,,http://retiro.properati.com.ar/11y2w_venta_departamentos_retiro_balcon_parrilla_terraza_estrenar_baireslodge-com
2366,2367,sell,apartment,|Argentina|Capital Federal|Saavedra|,"-34.5608555,-58.4871561",105000.0,USD,1592052.0,105000.0,55.0,51.0,1909.090909,2058.823529,,2.0,1300.0,http://saavedra.properati.com.ar/11wj2_venta_departamentos_saavedra_balcon_suite_sum_toilette_luminoso_amenities_impecable_placard_e-furio-s-r-l
2369,2370,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.597255,-58.447667",73800.0,USD,1118985.12,73800.0,,41.0,,1800.0,,2.0,,http://villa-crespo.properati.com.ar/116eo_venta_departamentos_villa-crespo_piscina_aire-acondicionado_re-max-central
2371,2372,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.591999,-58.389566",248000.0,USD,3760275.2,248000.0,,98.0,,2530.612245,21.0,4.0,,http://recoleta.properati.com.ar/12e41_venta_departamentos_recoleta_balcon_baulera_lavadero_toilette_lujoso_subte-linea-h_re-max-capital
2376,2377,sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.6073418,-58.3907693",133000.0,USD,2016599.2,133000.0,75.0,75.0,1773.333333,1773.333333,,3.0,1200.0,http://congreso.properati.com.ar/zjkz_venta_departamentos_congreso_lavadero_luminoso_arq-victorino-de-la-plaza
2390,2391,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5936389,-58.5061652",88000.0,USD,1334291.2,88000.0,50.0,50.0,1760.0,1760.0,,3.0,820.0,http://villa-devoto.properati.com.ar/xg6z_venta_departamentos_villa-devoto
2393,2394,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5688712,-58.4884216",112419.0,USD,1704541.84,112419.0,51.0,42.0,2204.294118,2676.642857,,2.0,,http://villa-urquiza.properati.com.ar/12pyv_venta_departamentos_villa-urquiza_balcon_garage_subte-linea-b_le-bleu
2396,2397,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.604515,-58.437133",137000.0,USD,2077248.8,137000.0,65.0,56.0,2107.692308,2446.428571,,3.0,,http://villa-crespo.properati.com.ar/ynw7_venta_departamentos_villa-crespo_balcon_luminoso_vista_pronin-propiedades
2402,2403,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.574527,-58.4343949",200000.0,USD,3032480.0,200000.0,78.0,70.0,2564.102564,2857.142857,,4.0,4022.0,http://palermo.properati.com.ar/11xmt_venta_departamentos_palermo_toilette_aire-acondicionado_maure-propiedades
2403,2404,sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.600998,-58.396175",160000.0,USD,2425984.0,160000.0,,82.0,,1951.219512,,2.0,,http://balvanera.properati.com.ar/wlud_venta_departamentos_balvanera
2404,2405,sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.6153103,-58.3619834",174250.0,USD,2642048.2,174250.0,51.0,47.0,3416.666667,3707.446809,,2.0,,http://puerto-madero.properati.com.ar/12j3y_venta_departamentos_puerto-madero_balcon_le-bleu
2406,2407,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.62818,-58.429483",105700.0,USD,1602665.68,105700.0,,37.0,,2856.756757,4.0,1.0,,http://caballito.properati.com.ar/105nk_venta_departamentos_caballito_gimnasio_hidromasaje_parrilla_piscina_quincho_sum_vista_sauna_lujoso_garage_amenities_proyectos
2415,2416,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5915663,-58.5068965",268000.0,USD,4063523.2,268000.0,88.0,79.0,3045.454545,3392.405063,5.0,4.0,,http://villa-devoto.properati.com.ar/yz2p_venta_departamentos_villa-devoto_suite_vestidor_lujoso_garage_aire-acondicionado_estrenar_pablo-yaryura-propiedades_bly
2419,2420,sell,apartment,|Argentina|Capital Federal|Liniers|,"-34.6430209603,-58.5109811153",135000.0,USD,2046924.0,135000.0,69.0,49.0,1956.521739,2755.102041,,3.0,,http://liniers.properati.com.ar/unje_venta_departamentos_liniers_fonrouge_400
2429,2430,sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6442238986,-58.4573940742",84280.0,USD,1277887.07,84280.0,42.0,38.0,2006.666667,2217.894737,,,,http://flores.properati.com.ar/eaca_venta_departamento_flores
2443,2444,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.562909,-58.465303",92304.0,USD,1399550.16,92304.0,,31.0,,2977.548387,,1.0,,http://belgrano.properati.com.ar/okkk_venta_departamentos_belgrano_blanco-encalada_3000
2449,2450,sell,apartment,|Argentina|Capital Federal|Nu�ez|,"-34.555416,-58.471774",220000.0,USD,3335728.0,220000.0,,85.0,,2588.235294,,3.0,,http://nunez.properati.com.ar/11r44_venta_departamentos_nunez_balcon_lavadero_toilette_garage_placard_aire-acondicionado_re-max-ayres-ii
2450,2451,sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6119796,-58.4222431",90000.0,USD,1364616.0,90000.0,45.0,45.0,2000.0,2000.0,7.0,2.0,,http://almagro.properati.com.ar/12viu_venta_departamentos_almagro_subte-linea-a_auge-propiedades
2455,2456,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.569335,-58.4348693",265000.0,USD,4018036.0,265000.0,110.0,60.0,2409.090909,4416.666667,,3.0,,http://palermo.properati.com.ar/xkor_venta_departamentos_belgrano_lavadero_patio_luminoso_garage
2461,2462,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5731507,-58.482362",189302.0,USD,2870272.64,189302.0,76.0,65.0,2490.815789,2912.338462,,3.0,1000.0,http://villa-urquiza.properati.com.ar/12q0l_venta_departamentos_villa-urquiza_balcon_suite_toilette_garage_subte-linea-b_le-bleu
2469,2470,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.56822,-58.458337",4777000.0,ARS,4763741.48,314181.23,,94.0,,50819.14894,2.0,3.0,,http://belgrano.properati.com.ar/vgbr_venta_departamentos_belgrano
2473,2474,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.643737,-58.496761",240000.0,USD,3638976.0,240000.0,,95.0,,2526.315789,,3.0,,http://villa-luro.properati.com.ar/10kwt_venta_departamentos_villa-luro_balcon_lavadero_patio_terraza_vestidor_garage_estrenar_villa-luro
2479,2480,sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.631591,-58.370191",1562000.0,ARS,1557664.58,102732.06,0.0,48.0,,32541.66667,4.0,,,http://barracas.properati.com.ar/p7dj_venta_departamentos_barracas_patricos-av-_200
2487,2488,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.562909,-58.465303",152638.0,USD,2314358.41,152638.0,,35.0,,4361.085714,,2.0,,http://belgrano.properati.com.ar/okkq_venta_departamentos_belgrano_blanco-encalada_3000
2488,2489,sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.611289,-58.407316",78000.0,USD,1182667.2,78000.0,,46.0,,1695.652174,,2.0,,http://balvanera.properati.com.ar/yv4h_venta_departamentos_balvanera_balcon_baulera_luminoso_garage_impecable_placard_doble-circulacion_re-max-total-ii
2514,2515,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6058536,-58.4384072",70000.0,USD,1061368.0,70000.0,33.0,33.0,2121.212121,2121.212121,,2.0,,http://villa-crespo.properati.com.ar/10p1o_venta_departamentos_villa-crespo_garage_migliorisi-propiedades_cy1
2519,2520,sell,apartment,|Argentina|Capital Federal|Las Ca�itas|,"-34.5675474818,-58.4323055182",205000.0,USD,3108292.0,205000.0,65.0,60.0,3153.846154,3416.666667,,3.0,,http://las-canitas.properati.com.ar/12kxg_venta_departamentos_las-canitas_migueletes_600_balcon_suite_luminoso_garage_impecable_placard_jose-cifone-brokers-inmobiliarios
2527,2528,sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.63099,-58.4201892",102000.0,USD,1546564.8,102000.0,58.0,38.0,1758.62069,2684.210526,,,,http://boedo.properati.com.ar/vqr6_venta_departamentos_boedo
2528,2529,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5714065,-58.481306",145000.0,USD,2198548.0,145000.0,0.0,50.0,,2900.0,,2.0,,http://villa-urquiza.properati.com.ar/xdue_venta_departamentos_villa-urquiza_monroe_4600
2530,2531,sell,apartment,|Argentina|Capital Federal|Agronom�a|,"-34.589875,-58.4771736",95000.0,USD,1440428.0,95000.0,43.0,38.0,2209.302326,2500.0,,2.0,300.0,http://agronomia.properati.com.ar/ze0p_venta_departamentos_agronomia_balcon_placard_claudio-parra-propiedades
2532,2533,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6173477,-58.4494039",73000.0,USD,1106855.2,73000.0,33.0,31.0,2212.121212,2354.83871,,1.0,,http://caballito.properati.com.ar/w45t_venta_departamentos_caballito
2535,2536,sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6157145,-58.4170203",95000.0,USD,1440428.0,95000.0,44.0,44.0,2159.090909,2159.090909,,,,http://almagro.properati.com.ar/11zs2_venta_departamentos_almagro_suite_lavadero_parrilla_piscina_sum_terraza_luminoso_garage_amenities_cutuli-propiedades
2544,2545,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5798552,-58.4916429",90000.0,USD,1364616.0,90000.0,38.0,38.0,2368.421053,2368.421053,,2.0,,http://villa-urquiza.properati.com.ar/113yq_venta_departamentos_villa-urquiza_lavadero_placard_brokers-country-barrios-privados
2545,2546,sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6244303,-58.3741828",107720.0,USD,1633293.72,107720.0,52.0,47.0,2071.538462,2291.914894,,2.0,,http://san-telmo.properati.com.ar/yt7x_venta_departamentos_san-telmo_parrilla_piscina_sum_garage_amenities_le-bleu
2549,2550,sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6197085691,-58.3744502855",105000.0,USD,1592052.0,105000.0,55.0,55.0,1909.090909,1909.090909,,3.0,,http://san-telmo.properati.com.ar/10t7x_venta_departamentos_san-telmo_patio_di-mitrio-inmobiliaria_d2r
2555,2556,sell,apartment,|Argentina|Capital Federal|Flores|,"-34.63259,-58.468766",149900.0,USD,2272843.76,149900.0,,100.0,,1499.0,1.0,4.0,,http://flores.properati.com.ar/10ab5_venta_departamentos_flores_re-max-elite
2557,2558,sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6269253507,-58.3724840391",299000.0,USD,4533557.6,299000.0,115.0,77.0,2600.0,3883.116883,,2.0,,http://san-telmo.properati.com.ar/ye4p_venta_departamentos_san-telmo_suite_lavadero_parrilla_piscina_quincho_terraza_lujoso_amenities_capital-brokers
2569,2570,sell,apartment,|Argentina|Capital Federal|Floresta|,,129900.0,USD,1969595.76,129900.0,70.0,70.0,1855.714286,1855.714286,,,,http://floresta.properati.com.ar/118ig_venta_departamentos_floresta_lavadero_luminoso_torres-propiedades
2580,2581,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.597769,-58.42644",222500.0,USD,3373634.0,222500.0,,77.0,,2889.61039,5.0,3.0,,http://villa-crespo.properati.com.ar/vrk5_venta_departamentos_villa-crespo
2588,2589,sell,apartment,|Argentina|Capital Federal|Nu�ez|,"-34.5541654,-58.4655168",98000.0,USD,1485915.2,98000.0,37.0,35.0,2648.648649,2800.0,6.0,1.0,,http://nunez.properati.com.ar/1088z_venta_departamentos_nunez_luminoso_estrenar_ew-negocios-inmobiliarios
2590,2591,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047969,-58.454126",109500.0,USD,1660282.8,109500.0,39.0,35.0,2807.692308,3128.571429,4.0,2.0,,http://villa-crespo.properati.com.ar/zp7f_venta_departamentos_villa-crespo_lavadero_sum_garage_amenities_aire-acondicionado_estrenar_eduardo-bertolotti-propiedades
2603,2604,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.577367,-58.424845",270000.0,USD,4093848.0,270000.0,,51.0,,5294.117647,32.0,2.0,,http://palermo.properati.com.ar/yebz_venta_departamentos_palermo_balcon_baulera_gimnasio_piscina_sum_luminoso_sauna_barrio-norte
2612,2613,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5685575,-58.4534297",99000.0,USD,1501077.6,99000.0,38.0,33.0,2605.263158,3000.0,,,,http://belgrano.properati.com.ar/e4x2_venta_departamento_belgrano
2618,2619,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.602432,-58.395866",98900.0,USD,1499561.36,98900.0,,35.0,,2825.714286,,2.0,,http://barrio-norte.properati.com.ar/10rez_venta_departamentos_balvanera_balcon_gimnasio_lavadero_piscina_luminoso_placard_aire-acondicionado_re-max-central
2626,2627,sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.5707547,-58.5414898",1346360.0,ARS,1342623.09,88549.51,47.0,42.0,1884.032128,32056.19048,,1.0,,http://almagro.properati.com.ar/l9em_venta_departamentos_almagro
2631,2632,sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6086686,-58.3976941",148000.0,USD,2244035.2,148000.0,74.0,67.0,2000.0,2208.955224,,3.0,,http://balvanera.properati.com.ar/12tje_venta_departamentos_balvanera_balcon_luminoso_subte-linea-b_subte-linea-a_yes-propiedades-com_aye
2633,2634,sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6315375,-58.4541557",174000.0,USD,2638257.6,174000.0,87.0,79.0,2000.0,2202.531646,,4.0,3200.0,http://flores.properati.com.ar/12efh_venta_departamentos_flores_balcon_lavadero_toilette_luminoso_garage_placard_doble-circulacion_subte-linea-a_subte-linea-e_grupo-mega-flores
2636,2637,sell,apartment,|Argentina|Capital Federal|Paternal|,"-34.6025011,-58.4663309",70000.0,USD,1061368.0,70000.0,39.0,35.0,1794.871795,2000.0,3.0,1.0,,http://paternal.properati.com.ar/xkkv_venta_departamentos_paternal_san-martin-av-_2800_balcon_luminoso_estrenar
2638,2639,sell,apartment,|Argentina|Capital Federal|Nu�ez|,"-34.5549509,-58.4671186",149500.0,USD,2266778.8,149500.0,55.0,44.0,2718.181818,3397.727273,,,,http://nunez.properati.com.ar/12l1a_venta_departamentos_nunez_luminoso_garage_subte-linea-d_garcia-fernandez-propiedades
2654,2655,sell,apartment,|Argentina|Capital Federal|Belgrano|,,99000.0,USD,1501077.6,99000.0,42.0,42.0,2357.142857,2357.142857,,2.0,1650.0,http://belgrano.properati.com.ar/11s4w_venta_departamentos_belgrano_luminoso_zanotti-propiedades_bg7
2655,2656,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5881967,-58.5014288",94000.0,USD,1425265.6,94000.0,0.0,41.0,,2292.682927,,1.0,1000.0,http://villa-devoto.properati.com.ar/swi9_venta_departamentos_villa-devoto
2662,2663,sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.6321116,-58.3703982",1501000.0,ARS,1496833.94,98720.12,48.0,42.0,2056.669167,35738.09524,,1.0,,http://barracas.properati.com.ar/zsmi_venta_departamentos_barracas_balcon_piscina_amenities_placard_nucifora-propiedades_crr
